TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
IGTI3;3,24;1,21;14,26;0,96;0,55;61,96;51,62;24,53;6,78;13,43;3,14;0,44;3,50;6,78;-0,68;1,71;6,70;3,83;8,12;0,57;0,43;0,16;7,95;28,92;795.370,35;3,39;0,23;0,01;6.026.968.064,60
IGTI4;9,65;1,22;42,47;2,85;1,63;61,96;51,62;24,53;20,18;13,43;3,14;0,44;10,42;20,18;-2,02;1,71;6,70;3,83;8,12;0,57;0,43;0,16;7,95;28,92;292.459,88;3,39;0,23;0,03;6.026.968.064,60
INEP3;3,32;;-0,40;-0,08;0,12;-81,15;-1.248,74;-3.918,33;-1,26;-8,88;-7,69;;15,70;-0,11;-0,13;0,08;-20,32;-29,52;15,10;-1,45;2,45;0,01;-23,07;;201.990,30;-40,76;-8,28;0,00;139.416.063,76
INEP4;2,71;;-0,33;-0,07;0,10;-81,15;-1.248,74;-3.918,33;-1,03;-8,88;-7,69;;12,82;-0,09;-0,11;0,08;-20,32;-29,52;15,10;-1,45;2,45;0,01;-23,07;;114.823,90;-40,76;-8,28;0,00;139.416.063,76
INNT3;0,00;;0,00;0,00;0,00;26,13;11,28;9,78;0,00;5,13;5,13;1,45;0,00;0,00;0,00;0,83;24,48;3,82;8,98;0,16;0,84;0,39;30,40;13,32;;1,94;0,48;0,00;0,00
INTB3;20,55;0,87;12,92;2,73;1,43;31,46;11,78;12,53;13,74;13,20;-0,54;-0,11;1,62;3,13;-5,22;2,68;21,10;11,04;13,25;0,52;0,47;0,88;23,09;23,17;17.566.955,60;7,53;1,59;0,54;6.732.408.310,50
IRBR3;38,21;;83,54;0,75;0,14;-1,79;-8,51;0,58;-5,70;-5,70;;;0,49;-1,18;-0,38;0,83;0,90;0,17;;0,19;0,81;0,30;8,26;-47,29;70.872.172,15;50,69;0,46;-0,80;3.143.269.688,52
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;10,24;11,49;7,66;1,33;1,03;33,55;205,76;186,19;6,93;7,09;0,19;0,04;14,26;21,23;-1,17;1,65;17,31;13,43;15,74;0,78;0,18;0,07;11,30;11,13;2.214.634,10;7,72;1,34;-1,67;105.421.307.814,04
ITSA4;10,19;8,62;7,62;1,32;1,02;33,55;205,76;186,19;6,90;7,09;0,19;0,04;14,19;21,13;-1,17;1,65;17,31;13,43;15,74;0,78;0,18;0,07;11,30;11,13;171.675.675,10;7,72;1,34;-1,67;105.421.307.814,04
ITUB3;29,03;8,97;8,94;1,55;0,11;30,03;9,92;8,30;7,48;8,05;;;0,74;;-0,12;;17,34;1,27;;0,07;0,92;0,15;13,63;6,54;13.711.188,25;18,73;3,25;0,77;306.032.684.003,82
ITUB4;33,45;7,06;10,30;1,79;0,13;30,03;9,92;8,30;8,62;8,05;;;0,86;;-0,13;;17,34;1,27;;0,07;0,92;0,15;13,63;6,54;698.542.192,75;18,73;3,25;0,88;306.032.684.003,82
JALL3;7,66;5,78;3,69;1,16;0,35;30,06;49,30;33,06;2,47;5,40;2,93;1,38;1,22;1,39;-0,58;2,96;31,57;9,61;15,97;0,30;0,70;0,29;;;4.007.897,60;6,58;2,08;0,00;2.325.130.678,24
JBSS3;20,86;4,79;38,36;1,10;0,22;-5,62;-5,15;0,33;-2,49;-6,82;-4,33;1,92;0,13;1,31;-0,36;1,70;2,87;0,56;-15,01;0,20;0,79;1,68;18,10;17,69;167.395.473,15;18,92;0,54;-0,41;46.269.907.478,20
JFEN3;2,06;;-0,99;-0,06;0,04;-5,72;-93,39;-52,51;-0,55;-7,97;-7,41;;0,52;-0,18;-0,19;0,78;-6,43;-4,04;76,59;-0,63;1,72;0,08;-47,18;;142.600,95;-32,50;-2,09;0,01;43.343.971,78
JHSF3;4,67;8,55;8,02;0,63;0,30;53,40;47,37;26,29;4,45;8,04;3,59;0,51;2,11;1,60;-0,41;2,85;7,85;3,68;6,98;0,47;0,50;0,14;39,82;;11.212.794,45;7,42;0,58;-0,16;3.172.464.286,47
JOPA3;21,20;3,88;33,12;0,39;0,10;19,84;4,76;0,32;2,22;8,07;5,83;1,03;0,11;0,25;-0,37;2,07;1,19;0,29;4,44;0,24;0,68;0,90;16,21;-18,77;12.194,50;53,92;0,64;-0,42;226.158.931,60
JOPA4;35,00;2,58;54,69;0,65;0,16;19,84;4,76;0,32;3,67;8,07;5,83;1,03;0,17;0,41;-0,61;2,07;1,19;0,29;4,44;0,24;0,68;0,90;16,21;-18,77;7.000,00;53,92;0,64;-0,69;226.158.931,60
JSLG3;12,20;2,60;9,37;2,08;0,33;18,55;17,05;5,27;2,90;7,12;4,22;3,03;0,49;2,83;-0,47;1,64;22,15;3,52;15,03;0,16;0,84;0,67;-3,66;;5.238.869,65;5,88;1,30;0,07;3.494.459.151,60
KEPL3;10,44;4,06;7,10;2,75;1,36;32,03;22,32;17,47;5,56;5,23;-0,33;-0,16;1,24;4,98;-4,14;1,68;38,76;19,12;28,93;0,49;0,51;1,09;25,71;;11.309.290,45;3,79;1,47;-0,28;1.876.278.157,20
KLBN11;25,05;4,85;9,77;2,52;0,54;39,10;24,14;15,48;6,27;10,92;4,65;1,87;1,51;3,86;-0,74;2,16;25,81;5,57;8,05;0,22;0,74;0,36;19,06;40,17;118.006.301,50;9,93;2,56;-0,25;28.145.642.707,56
KLBN3;5,02;4,84;9,79;2,53;0,55;39,10;24,14;15,48;6,28;10,92;4,65;1,87;1,52;3,87;-0,74;2,16;25,81;5,57;8,05;0,22;0,74;0,36;19,06;40,17;1.690.974,05;1,99;0,51;-0,25;28.145.642.707,56
KLBN4;5,02;4,84;9,79;2,53;0,55;39,10;24,14;15,48;6,28;10,92;4,65;1,87;1,52;3,87;-0,74;2,16;25,81;5,57;8,05;0,22;0,74;0,36;19,06;40,17;7.573.455,80;1,99;0,51;-0,25;28.145.642.707,56
KRSA3;0,81;;-2,95;0,62;0,13;20,42;11,73;-9,50;2,39;10,88;8,49;2,19;0,28;0,95;-0,19;1,92;-20,93;-4,46;6,67;0,21;0,77;0,47;;;407.393,00;1,31;-0,27;-0,04;626.411.934,27
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,75;12.391.135.396,59
LAND3;14,42;;9,87;1,96;1,50;94,35;60,72;145,06;23,57;25,28;1,71;0,14;14,31;-38,76;-1,53;0,35;19,83;15,22;-4,11;0,77;0,23;0,10;;;894.993,65;7,37;1,46;0,04;1.387.592.792,04
LAVV3;9,34;6,30;10,60;1,48;0,85;32,98;20,09;22,11;11,67;9,74;-1,94;-0,25;2,34;1,67;-2,98;3,44;13,94;8,00;8,71;0,57;0,39;0,36;122,69;;9.536.833,60;6,32;0,88;0,16;1.863.650.847,68
LCAM3;24,15;;21,94;1,60;0,61;35,54;29,19;7,55;5,67;9,97;4,29;1,21;1,66;-132,52;-0,72;0,97;7,29;2,77;10,13;0,38;0,62;0,37;49,27;56,01;;15,11;1,10;-1,71;12.285.815.275,65
LEVE3;34,26;29,33;6,47;2,96;1,47;28,88;18,76;16,16;5,58;5,55;-0,02;-0,01;1,05;4,78;-4,18;1,91;45,73;22,77;30,99;0,50;0,50;1,41;13,28;24,76;20.125.400,80;11,57;5,29;0,26;4.643.566.140,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;5,10;;-0,36;0,62;0,08;16,51;-14,67;-39,79;-0,97;-5,50;-4,52;2,89;0,14;-0,18;-0,10;0,29;-173,47;-22,64;-19,48;0,13;0,87;0,57;3,21;;3.176.057,40;8,18;-14,20;0,00;1.900.032.152,40
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;52,46;4,51;26,88;2,86;2,71;;;;30,83;27,80;-3,03;-0,28;;9,75;-3,94;9,02;10,64;10,09;8,99;0,95;0,05;0,00;;-10,15;27.279,83;18,34;1,95;-1,88;617.186.076,94
LJQQ3;5,70;;-30,12;2,21;0,36;34,11;2,77;-1,56;17,01;16,74;-0,26;-0,03;0,47;1,19;-1,09;1,86;-7,33;-1,21;5,03;0,17;0,83;0,77;18,92;;17.152.063,60;2,58;-0,19;0,02;1.111.914.452,70
LOGG3;21,81;3,20;13,67;0,60;0,37;98,51;124,48;69,23;7,60;12,41;4,81;0,38;9,46;3,67;-0,44;2,52;4,42;2,68;5,19;0,61;0,39;0,04;16,90;34,23;3.300.865,30;36,13;1,60;-0,22;2.228.091.148,74
LOGN3;34,72;;9,67;3,80;1,07;22,70;17,34;16,83;9,38;11,60;2,22;0,90;1,63;12,35;-1,51;1,42;39,27;11,07;10,64;0,28;0,72;0,66;18,84;;1.158.238,55;9,14;3,59;0,05;3.717.082.160,96
LPSB3;2,21;0,94;14,23;1,48;0,82;82,91;20,42;12,52;8,72;7,22;-1,50;-0,26;1,78;7,19;-1,10;1,82;10,44;5,78;11,90;0,55;0,46;0,46;11,92;;273.643,05;1,49;0,16;0,18;326.095.734,51
LREN3;16,82;4,05;17,40;1,66;0,81;60,17;6,85;6,95;17,66;16,44;-1,21;-0,11;1,21;3,38;-1,96;1,70;9,54;4,67;6,78;0,49;0,51;0,67;12,26;4,91;249.574.295,50;10,14;0,97;-0,72;16.201.478.022,26
LTEL3B;86,61;1,08;18,95;5,56;5,51;;;;19,21;19,20;-0,01;0,00;;-3.972,77;-5,56;0,87;29,36;29,06;28,91;0,99;0,01;0,00;;-18,45;;15,57;4,57;-0,39;18.664.056.853,83
LUPA3;1,80;;2,06;0,46;0,15;22,62;-66,63;39,07;-1,21;-3,56;-2,35;0,90;0,81;1,58;-0,22;1,43;22,52;7,20;-59,68;0,32;0,68;0,18;-0,35;;423.276,65;3,87;0,87;-0,01;73.997.596,80
LUXM3;0,00;;0,00;0,00;0,00;31,63;17,73;11,58;0,00;7,18;-0,33;-0,07;0,00;0,00;0,00;1,00;13,10;9,54;12,09;0,73;0,27;0,82;6,11;32,41;;5,81;0,76;0,00;181.878.480,00
LUXM4;15,69;;20,62;2,70;1,97;31,63;17,73;11,58;13,47;7,18;-0,33;-0,07;2,39;4.795,60;-2,28;1,00;13,10;9,54;12,09;0,73;0,27;0,82;6,11;32,41;9.180,71;5,81;0,76;0,23;181.878.480,00
LVTC3;3,78;0,36;-462,93;0,38;0,18;21,71;6,09;-0,06;4,19;2,50;-1,69;-0,15;0,25;0,63;-0,32;2,75;-0,08;-0,04;8,36;0,46;0,54;0,69;;;70.232,85;9,97;-0,01;4,58;244.426.378,14
LWSA3;5,46;0,96;-368,00;1,12;0,72;45,45;5,86;-0,71;44,52;30,35;-14,17;-0,35;2,61;5,55;-1,26;1,45;-0,30;-0,20;2,34;0,65;0,35;0,28;31,17;;46.477.162,90;4,89;-0,01;1,00;3.259.000.169,88
MAGG3;59,40;;-119,99;1,32;0,44;33,56;9,54;-0,57;7,17;11,30;4,13;0,76;0,68;9,32;-0,71;1,14;-1,10;-0,37;7,17;0,33;0,67;0,64;8,44;;;44,89;-0,50;1,04;2.972.404.571,40
MAPT3;6,00;;-37,76;-0,89;7,13;;;;-34,46;-32,14;0,00;;;-5.513,37;-7,13;0,00;-2,35;-18,89;2,57;-8,05;9,05;0,00;;;6.258,00;-6,77;-0,16;3,44;5.141.818,00
MAPT4;5,20;;-32,73;-0,77;6,18;;;;-29,86;-32,14;0,00;;;-4.778,25;-6,18;0,00;-2,35;-18,89;2,57;-8,05;9,05;0,00;;;15.024,06;-6,77;-0,16;2,98;5.141.818,00
MATD3;5,66;1,14;20,39;1,30;0,42;33,42;19,87;4,92;5,05;7,20;2,15;0,56;1,00;2,64;-0,56;2,68;6,38;2,05;11,64;0,32;0,66;0,42;;;2.714.217,70;4,35;0,28;-1,94;2.163.986.786,86
MBLY3;2,20;;-2,90;0,48;0,30;43,03;-14,31;-14,07;-2,85;-3,37;-0,52;0,09;0,41;0,85;-0,67;2,76;-16,44;-10,36;-12,24;0,63;0,37;0,74;;;1.861.174,75;4,62;-0,76;0,30;234.277.788,80
MDIA3;37,87;1,69;22,83;1,76;1,08;30,23;7,02;5,19;16,88;17,29;0,42;0,04;1,18;4,41;-1,96;2,19;7,71;4,72;7,51;0,61;0,39;0,91;13,34;-7,80;34.137.355,00;21,52;1,66;-2,56;12.837.930.000,00
MDNE3;13,02;;8,33;0,85;0,34;33,17;13,91;12,34;7,39;7,25;-0,14;-0,02;1,03;1,50;-0,53;2,69;10,15;4,08;7,55;0,40;0,60;0,33;5,57;;6.031.240,85;15,39;1,56;0,41;1.105.520.062,50
MEAL3;1,70;;4,17;0,44;0,18;32,17;13,76;5,20;1,57;2,60;1,02;0,29;0,22;-5,34;-0,21;0,84;10,51;4,24;17,01;0,40;0,60;0,82;8,44;99,84;2.598.376,25;3,88;0,41;-0,02;486.828.201,00
MELK3;4,82;11,63;13,74;0,85;0,41;17,78;3,68;7,16;26,70;22,28;-4,42;-0,14;0,98;0,74;-2,19;3,08;6,17;2,97;0,63;0,48;0,48;0,42;17,62;0,28;1.715.601,90;5,68;0,35;-0,39;994.218.223,62
MERC3;15,28;;319,25;1,11;1,01;70,55;6,13;1,94;101,17;77,34;;;6,21;7,37;-1,17;;0,35;0,32;;0,91;0,09;0,16;-29,95;-51,24;;13,81;0,05;-3,64;210.356.798,20
MERC4;7,00;6,43;146,25;0,51;0,46;70,55;6,13;1,94;46,35;77,34;;;2,84;3,38;-0,54;;0,35;0,32;;0,91;0,09;0,16;-29,95;-51,24;8.155,20;13,81;0,05;-1,67;210.356.798,20
MGEL3;19,13;;0,52;4,70;0,14;11,77;7,32;22,82;1,62;9,26;7,77;22,53;0,12;0,89;-0,27;1,45;903,95;26,13;-14,96;0,03;0,97;1,14;17,93;;;4,07;36,83;0,00;101.454.402,13
MGEL4;16,66;;0,45;4,09;0,12;11,77;7,32;22,82;1,41;9,26;7,77;22,53;0,10;0,77;-0,23;1,45;903,95;26,13;-14,96;0,03;0,97;1,14;17,93;;38.128,17;4,07;36,83;0,00;101.454.402,13
MGLU3;1,79;;-33,27;1,39;0,36;28,51;2,49;-1,06;14,23;18,66;4,43;0,43;0,35;5,63;-0,76;1,14;-4,17;-1,08;1,31;0,26;0,74;1,01;25,49;;257.752.958,30;1,29;-0,05;-38,01;13.228.014.955,31
MILS3;13,55;1,63;13,64;2,40;1,21;65,40;32,41;18,29;7,70;8,80;1,10;0,34;2,50;5,51;-1,92;2,49;17,59;8,88;16,23;0,50;0,49;0,49;30,26;;11.143.254,10;5,65;0,99;0,90;3.337.484.998,80
MLAS3;2,45;;-2,81;0,57;0,35;12,50;-15,59;-19,01;-3,42;-3,49;-0,07;0,01;0,53;0,64;-1,43;3,45;-20,23;-12,31;-13,54;0,61;0,39;0,65;;;4.216.117,95;4,32;-0,87;0,01;2.010.321.101,25
MMAQ3;0,00;;0,00;0,00;0,00;8,65;5,21;3,40;0,00;2,48;2,46;0,49;0,00;0,00;0,00;1,69;13,08;6,66;7,69;0,51;0,49;1,96;25,76;25,43;;5.685,11;743,79;0,00;1.115.195,25
MMAQ4;49,73;503,40;0,07;0,01;0,00;8,65;5,21;3,40;0,04;2,48;2,46;0,49;0,00;0,01;-0,02;1,69;13,08;6,66;7,69;0,51;0,49;1,96;25,76;25,43;;5.685,11;743,79;0,00;1.115.195,25
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;46,94;;0,13;0,75;0,09;37,25;10,99;111,55;1,30;5,61;4,31;2,48;0,14;-0,65;-0,14;0,73;583,75;68,71;-38,08;0,12;0,88;0,62;11,73;;22.484,29;62,85;366,89;0,00;116.423.404,40
MNPR3;19,66;;-34,61;-0,43;0,42;27,89;8,31;-1,06;4,44;4,44;0,00;;0,37;-0,38;-0,99;0,34;-1,25;-1,21;-8,69;-0,97;1,97;1,14;13,94;;52.010,47;-45,41;-0,57;0,32;139.587.966,00
MOAR3;396,00;4,01;5,49;3,18;1,50;;;;4,15;3,67;-0,48;-0,37;;3,83;-3,21;3,76;58,02;27,33;35,93;0,47;0,53;0,00;;44,33;106.475,00;124,41;72,18;0,01;4.851.483.516,00
MODL11;8,46;;-27,27;1,66;0,27;50,83;-5,11;-5,48;-29,26;-29,26;;;1,50;;-0,30;;-6,10;-0,97;;0,16;0,84;0,18;;;;5,09;-0,31;0,17;1.985.844.000,00
MODL3;3,08;;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;;-0,32;;-6,10;-0,97;;0,16;0,84;0,18;;;18.194.928,05;1,70;-0,10;0,19;1.985.844.000,00
MODL4;2,72;;-26,30;1,60;0,26;50,83;-5,11;-5,48;-28,22;-29,26;;;1,44;;-0,29;;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,17;1.985.844.000,00
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,40;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;;5,27;0,26;;1.043.149.227,20
MOVI3;8,56;1,41;-69,37;1,02;0,14;32,22;18,17;-0,42;1,62;7,70;6,08;3,85;0,29;3,73;-0,18;1,21;-1,48;-0,21;11,00;0,14;0,86;0,49;31,22;;33.885.926,40;8,36;-0,12;0,66;3.101.305.856,16
MPLU3;26,80;;12,20;17,37;2,68;95,29;66,35;56,37;10,37;7,73;-2,64;-4,42;6,88;50,65;-23,58;1,06;142,40;21,94;100,98;0,15;0,85;0,39;-17,46;8,96;;1,54;2,20;-0,39;4.348.208.156,40
MRFG3;10,20;;-4,39;1,55;0,07;10,02;0,14;-1,59;49,74;217,96;168,23;5,25;0,07;0,98;-0,12;1,22;-35,29;-1,61;-0,53;0,05;0,80;1,02;66,77;;60.847.552,75;6,58;-2,32;0,03;9.506.400.000,00
MRSA3B;28,00;2,09;8,23;1,48;0,62;45,73;38,24;18,76;4,04;5,27;1,24;0,46;1,54;-61,53;-0,75;0,95;18,03;7,49;15,98;0,42;0,58;0,40;9,87;20,04;9.757,50;18,86;3,40;0,13;9.440.741.509,30
MRSA5B;27,85;2,31;8,19;1,48;0,61;45,73;38,24;18,76;4,02;5,27;1,24;0,46;1,54;-61,20;-0,74;0,95;18,03;7,49;15,98;0,42;0,58;0,40;9,87;20,04;7.451,00;18,86;3,40;0,13;9.440.741.509,30
MRSA6B;24,48;2,63;7,20;1,30;0,54;45,73;38,24;18,76;3,53;5,27;1,24;0,46;1,35;-53,79;-0,65;0,95;18,03;7,49;15,98;0,42;0,58;0,40;9,87;20,04;7.346,00;18,86;3,40;0,11;9.440.741.509,30
MRVE3;7,65;;-16,67;0,63;0,18;21,73;1,16;-3,61;51,88;135,70;83,82;1,01;0,60;0,81;-0,32;1,99;-3,76;-1,07;0,34;0,28;0,68;0,30;6,86;;131.957.514,70;12,19;-0,46;0,10;4.305.624.033,15
MSPA3;43,00;0,13;8,37;0,33;0,19;38,88;23,14;17,10;6,18;8,06;1,98;0,11;1,43;5,64;-0,21;1,56;3,94;2,30;4,10;0,58;0,42;0,13;6,46;-2,91;4.300,00;130,22;5,14;-0,04;270.771.783,00
MSPA4;37,00;0,17;7,20;0,28;0,17;38,88;23,14;17,10;5,32;8,06;1,98;0,11;1,23;4,85;-0,18;1,56;3,94;2,30;4,10;0,58;0,42;0,13;6,46;-2,91;32.500,00;130,22;5,14;-0,04;270.771.783,00
MSRO3;702,50;;1.828,65;249,03;67,48;39,77;27,14;6,34;427,07;430,25;3,18;1,85;115,93;-536,40;-86,38;0,63;13,62;3,69;15,50;0,27;0,73;0,58;8,72;92,10;;2,82;0,38;114,31;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;-16,12;-64,07;-113,09;0,00;-1,28;-1,17;;0,00;0,00;0,00;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;0,00;3.700.608,00
MTIG4;23,00;;-49,52;-359,15;36,91;-16,12;-64,07;-113,09;-87,41;-1,28;-1,17;;56,00;-50,93;-50,15;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;-0,09;3.700.608,00
MTRE3;5,20;12,94;6,37;0,56;0,25;21,87;10,56;9,48;5,72;11,14;5,43;0,53;0,60;0,49;-1,49;2,65;8,85;3,98;4,62;0,45;0,53;0,42;69,15;;9.591.731,35;9,24;0,82;0,05;550.029.064,00
MTSA3;78,40;1,08;7,90;1,60;1,23;29,63;13,88;13,56;7,72;4,81;-1,40;-0,29;1,07;2,15;-5,55;3,77;20,20;15,55;15,32;0,77;0,23;1,15;27,16;46,00;7.900,00;49,09;9,92;1,32;555.002.872,00
MTSA4;49,10;1,90;4,95;1,00;0,77;29,63;13,88;13,56;4,83;4,81;-1,40;-0,29;0,67;1,35;-3,47;3,77;20,20;15,55;15,32;0,77;0,23;1,15;27,16;46,00;99.726,40;49,09;9,92;0,83;555.002.872,00
MULT3;25,35;3,42;15,92;2,21;1,41;92,65;74,87;48,73;10,36;11,66;1,30;0,28;7,76;95,42;-1,62;1,12;13,87;8,84;14,14;0,64;0,36;0,18;9,22;20,97;91.254.037,70;11,49;1,59;0,56;15.229.288.181,25
MWET3;13,30;;-5,72;-2,64;0,10;13,38;-3,47;-1,72;-2,83;-9,67;-7,92;;0,10;-1,13;-0,16;0,82;-46,11;-1,68;-52,31;-0,04;1,04;0,98;19,24;;1.330,00;-5,05;-2,33;0,05;16.999.104,78
MWET4;5,74;;-2,47;-1,14;0,04;13,38;-3,47;-1,72;-1,22;-9,67;-7,92;;0,04;-0,49;-0,07;0,82;-46,11;-1,68;-52,31;-0,04;1,04;0,98;19,24;;5.432,91;-5,05;-2,33;0,02;16.999.104,78
MYPK3;14,23;0,62;-21,26;0,57;0,15;9,29;4,96;-0,66;2,82;7,74;4,92;0,99;0,14;0,74;-0,31;1,58;-2,68;-0,68;5,55;0,25;0,72;1,04;17,75;;15.851.145,15;24,94;-0,67;0,18;2.187.429.922,23
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;42,65;37,37;10,96;0,00;3,55;3,55;4,84;0,00;0,00;0,00;2,82;40,03;3,38;9,57;0,08;0,70;0,31;36,49;52,36;;34,64;13,87;0,00;0,00
NEMO5;52,97;;3,82;1,53;0,13;42,65;37,37;10,96;1,12;3,55;3,55;4,84;0,42;0,74;-0,18;2,82;40,03;3,38;9,57;0,08;0,70;0,31;36,49;52,36;;34,64;13,87;-0,96;0,00
NEMO6;0,00;;0,00;0,00;0,00;42,65;37,37;10,96;0,00;3,55;3,55;4,84;0,00;0,00;0,00;2,82;40,03;3,38;9,57;0,08;0,70;0,31;36,49;52,36;;34,64;13,87;0,00;0,00
NEOE3;20,44;8,49;4,78;0,84;0,25;26,13;21,96;11,89;2,59;6,54;3,96;1,29;0,57;20,35;-0,33;1,06;17,61;5,33;12,45;0,30;0,70;0,45;15,85;66,47;28.593.338,80;24,28;4,28;0,20;24.810.015.749,12
NEXP3;4,60;;-0,09;-0,09;0,10;86,77;-85,18;-147,00;-0,15;-0,78;-0,63;;0,13;-0,23;-0,15;0,47;-96,62;-107,69;97,23;-1,11;2,11;0,73;6,18;;17.070,42;-53,94;-52,12;0,00;12.215.617,40
NGRD3;1,07;1,38;27,56;0,56;0,38;63,47;-5,34;3,42;-17,65;-6,07;11,58;-0,37;0,94;1,54;-0,66;2,37;2,03;1,38;-4,51;0,68;0,32;0,40;10,18;3,51;439.919,30;1,91;0,04;0,06;255.368.693,10
NINJ3;5,13;;87,21;0,91;0,86;91,84;-44,70;4,92;-9,59;0,59;10,18;-0,97;4,29;0,97;-14,25;16,07;1,05;0,98;-10,12;0,94;0,06;0,20;;;156.500,75;5,61;0,06;-0,77;260.588.697,21
NORD3;9,01;;-7,95;-0,38;3,21;91,45;211,48;-332,85;12,50;20,46;7,95;;26,44;-0,37;-3,50;0,01;-4,80;-40,38;-4,03;-8,41;9,41;0,12;23,27;;9.138,88;-23,62;-1,13;1,21;59.659.588,86
NRTQ3;0,00;;0,00;0,00;0,00;27,82;17,10;18,21;0,00;0,32;0,32;0,05;0,00;0,00;0,00;4,82;17,37;12,36;12,35;0,71;0,29;0,68;9,53;24,53;;19,95;3,46;0,00;0,00
NTCO3;17,28;4,10;5,05;0,86;0,47;64,98;-0,93;14,39;-78,38;-76,54;1,84;-0,02;0,73;3,05;-0,72;1,82;16,95;9,39;-3,13;0,55;0,45;0,65;29,83;47,94;261.095.732,70;20,21;3,43;-0,01;23.964.734.580,48
NUTR3;5,39;;18,66;2,17;0,68;16,12;6,42;2,33;6,77;7,34;0,57;0,18;0,43;2,04;-2,17;1,94;11,63;3,63;21,12;0,31;0,69;1,56;36,34;;76.095,85;2,48;0,29;-0,34;71.387.316,00
ODER4;98,91;0,63;7,44;2,24;1,27;30,41;18,23;14,52;5,93;6,57;0,65;0,24;1,08;2,58;-4,42;3,21;30,11;17,04;24,81;0,57;0,43;1,17;18,87;54,31;9.450,50;44,13;13,29;0,10;1.116.407.654,46
ODPV3;12,10;2,09;13,59;4,55;3,22;40,91;28,94;23,34;10,96;10,39;-0,57;-0,24;3,17;-165,74;-4,12;0,92;33,50;23,65;27,76;0,71;0,29;1,01;5,77;-0,45;20.607.203,95;2,66;0,89;0,48;6.685.197.522,30
OFSA3;24,70;0,80;-57,06;1,99;1,05;48,31;11,04;-2,37;12,24;13,03;0,79;0,13;1,35;2,75;-2,88;2,51;-3,49;-1,84;0,96;0,53;0,47;0,78;15,56;;142.387,85;12,41;-0,43;0,48;1.332.540.448,20
